617,EXTR,2.56%,0.53%,-14.22%,-0.78%,30.47%,-9.20%,2.07%,3.32%,1.86,1.02M,0.52,15.20,-0.59%,"529,311"
618,EYE,11.42%,15.44%,21.59%,27.22%,-41.27%,29.17%,4.92%,5.53%,2.36,1.51M,0.99,13.46,-1.10%,"1,503,140"
619,EYPT,0.48%,5.58%,-12.36%,-29.97%,-73.36%,-16.24%,6.26%,8.61%,1.08,826.77K,0.88,6.24,-1.58%,"730,758"
620,EZPW,6.67%,11.04%,26.75%,38.16%,38.94%,21.77%,3.32%,2.79%,1.50,573.65K,1.35,14.88,-0.07%,"774,747"
621,F,3.42%,10.05%,7.35%,-3.90%,-19.08%,5.61%,2.42%,3.10%,2.73,93.56M,0.89,10.29,0.39%,"83,599,494"
622,FA,4.16%,-23.36%,-24.60%,-29.10%,-12.11%,-25.20%,3.21%,4.92%,1.78,869.82K,0.74,14.01,0.07%,"645,263"
623,FAF,1.14%,2.83%,6.74%,1.09%,11.36%,5.22%,1.51%,2.13%,2.14,585.47K,1.03,65.70,-0.44%,"601,735"
624,FANG,4.26%,4.10%,5.58%,-10.72%,-15.81%,-1.36%,1.89%,3.33%,1.47,2.51M,0.93,161.60,0.37%,"2,323,783"
625,FAST,1.31%,3.09%,4.13%,8.96%,-1.70%,7.20%,1.51%,2.32%,3.11,3.25M,0.76,77.09,0.19%,"2,475,829"
626,FBIN,-0.85%,-3.10%,-8.42%,-27.47%,-25.14%,-8.11%,2.14%,2.77%,2.32,1.58M,0.83,62.79,-1.63%,"1,311,175"
627,FBP,5.43%,1.30%,6.06%,-6.00%,11.93%,4.46%,2.38%,2.52%,1.83,1.14M,1.09,19.42,2.00%,"1,244,021"
628,FCEL,-13.11%,-27.98%,-48.12%,-62.64%,-86.56%,-46.46%,5.37%,8.13%,3.50,964.04K,0.71,4.84,-2.02%,"683,974"
629,FCF,-1.44%,-2.12%,-6.49%,-8.35%,14.77%,-7.21%,1.96%,2.18%,2.00,730.25K,0.74,15.70,-0.51%,"539,111"
630,FCPT,1.00%,0.32%,6.02%,-4.74%,15.99%,4.46%,1.83%,2.12%,2.33,745.54K,0.87,28.35,-0.46%,"647,654"
631,FCX,7.96%,15.90%,12.69%,-3.08%,-6.39%,13.16%,2.90%,3.83%,1.96,15.31M,1.36,43.01,3.36%,"20,780,767"
632,FDX,-1.92%,-4.92%,-12.62%,-5.33%,-8.98%,-14.31%,3.58%,2.61%,2.03,1.84M,1.45,241.07,-0.52%,"2,667,806"
633,FE,-4.89%,-11.50%,-3.09%,-13.75%,-0.84%,-4.60%,1.91%,2.36%,2.18,5.00M,1.20,37.95,-2.69%,"6,009,931"
634,FERG,1.23%,-4.06%,-5.59%,-16.04%,-25.40%,-4.94%,1.95%,2.47%,1.70,1.85M,0.79,164.99,0.32%,"1,465,013"
635,FFIV,3.86%,-6.19%,9.84%,25.46%,43.95%,9.38%,2.38%,2.84%,3.00,589.17K,0.97,275.05,0.27%,"570,736"
636,FHB,2.17%,-5.20%,-0.83%,5.00%,14.90%,-3.70%,2.45%,2.58%,3.78,815.36K,0.70,24.99,-0.08%,"573,172"
637,FHI,5.10%,8.42%,1.08%,14.54%,19.17%,0.24%,1.88%,2.49%,2.50,867.79K,1.02,41.21,2.08%,"882,068"
638,FHN,5.05%,-4.35%,2.59%,23.79%,28.38%,-1.84%,2.43%,3.19%,2.00,6.19M,0.63,19.77,0.56%,"3,895,930"
639,FI,2.62%,-4.08%,10.07%,25.34%,42.38%,8.37%,1.76%,2.39%,1.54,2.94M,0.66,222.62,0.37%,"1,935,225"
640,FIGS,1.08%,-13.81%,-16.28%,-17.17%,-6.02%,-24.39%,5.27%,5.88%,3.11,2.14M,1.02,4.68,-3.31%,"2,183,333"
641,FIHL,4.71%,10.27%,-9.96%,-10.76%,-13.75%,-11.75%,2.36%,3.23%,2.40,660.33K,0.91,16.00,0.00%,"603,805"
642,FINV,-9.42%,15.73%,42.79%,78.82%,94.59%,43.00%,3.91%,3.98%,1.22,941.02K,0.83,9.71,-1.52%,"780,878"
643,FIP,-2.93%,-13.72%,-31.54%,-46.21%,-20.10%,-31.54%,6.18%,6.95%,1.00,1.14M,0.89,4.97,-7.28%,"1,012,306"
644,FIS,1.20%,6.92%,-7.45%,-11.77%,2.64%,-8.17%,1.71%,2.58%,2.09,3.56M,0.82,74.17,-0.16%,"2,919,309"
645,FITB,3.29%,-6.56%,-4.95%,-7.10%,8.54%,-4.99%,1.93%,2.64%,2.04,4.89M,0.52,40.17,-0.20%,"2,519,122"
646,FIVE,4.19%,-12.02%,-28.53%,-19.29%,-56.44%,-26.63%,5.75%,5.16%,2.33,1.86M,1.05,77.01,-2.80%,"1,950,653"
647,FIVN,2.81%,-26.45%,-25.94%,10.62%,-50.37%,-24.41%,3.56%,4.84%,1.54,1.56M,1.00,30.72,-0.49%,"1,551,955"
648,FL,-5.37%,-12.79%,-29.62%,-44.69%,-33.73%,-27.94%,4.38%,5.40%,2.90,3.57M,0.83,15.68,-2.18%,"2,960,625"
649,FLEX,5.78%,-5.71%,-2.26%,11.75%,29.99%,-4.14%,3.35%,4.20%,1.67,3.58M,0.56,36.80,-1.66%,"2,008,031"
650,FLG,1.00%,0.00%,34.56%,5.51%,8.45%,29.37%,2.97%,4.32%,2.50,6.21M,0.51,12.07,-1.63%,"3,152,722"
651,FLNC,-1.63%,-17.75%,-63.87%,-74.86%,-66.17%,-65.87%,5.69%,7.25%,2.16,5.69M,0.68,5.42,2.26%,"3,876,380"
652,FLO,-3.01%,-6.77%,-12.51%,-22.99%,-21.86%,-12.63%,1.88%,2.56%,2.78,2.23M,0.57,18.05,-0.77%,"1,283,992"
653,FLOC,5.16%,-2.50%,-,-,-,-13.47%,4.86%,6.02%,1.00,675.95K,0.93,25.70,-1.49%,"629,900"
654,FLR,4.14%,4.25%,-22.64%,-17.91%,-5.28%,-21.45%,2.55%,3.71%,1.64,3.10M,0.56,38.74,-0.46%,"1,741,409"
655,FLS,5.01%,-4.41%,-9.82%,9.48%,14.12%,-8.83%,2.73%,3.24%,1.38,1.48M,0.64,52.44,-0.02%,"952,865"
656,FLUT,3.03%,-10.78%,-7.74%,3.99%,10.59%,-6.71%,2.92%,4.03%,1.26,1.80M,1.00,241.12,-2.18%,"1,811,942"
657,FLWS,6.85%,-21.46%,-17.29%,-25.60%,-45.94%,-27.42%,5.29%,6.03%,1.67,725.96K,0.86,5.93,-1.50%,"623,150"
658,FLYW,-1.73%,-41.08%,-50.12%,-38.35%,-59.68%,-50.48%,3.94%,6.25%,2.12,2.39M,1.15,10.21,1.49%,"2,751,148"
659,FMC,-3.81%,8.51%,-13.92%,-33.59%,-36.53%,-15.24%,2.38%,3.25%,2.41,3.48M,0.60,41.20,-1.32%,"2,101,405"
660,FNA,-0.15%,-0.23%,32.76%,89.37%,35.10%,25.94%,0.25%,0.33%,3.00,1.71M,0.75,13.01,0.08%,"1,292,948"
661,FNB,2.28%,-4.85%,-3.33%,-2.73%,1.02%,-5.82%,1.89%,2.50%,1.38,2.49M,0.80,13.92,0.07%,"1,991,621"
662,FND,-1.20%,-14.92%,-14.85%,-30.63%,-37.96%,-16.77%,3.66%,4.60%,2.59,1.76M,1.17,82.98,-3.14%,"2,069,098"
663,FNF,1.76%,8.96%,18.26%,7.09%,24.80%,16.26%,1.73%,2.21%,2.00,1.18M,1.29,65.27,0.60%,"1,532,739"
664,FNKO,4.91%,-43.03%,-35.74%,-35.74%,16.87%,-44.14%,5.45%,6.57%,3.00,966.89K,0.87,7.48,2.47%,"843,723"
665,FNV,1.00%,11.54%,35.31%,21.39%,33.61%,32.51%,2.06%,2.70%,2.40,733.95K,1.08,155.82,0.02%,"795,374"
666,FOLD,-4.01%,-7.71%,-11.41%,-23.65%,-26.26%,-8.49%,3.05%,3.13%,1.50,2.30M,1.33,8.62,-0.81%,"3,054,322"
667,FOUR,0.72%,-10.62%,-14.39%,-0.24%,17.96%,-16.47%,3.35%,4.43%,1.62,1.76M,1.15,86.69,-1.66%,"2,017,606"
668,FOX,4.97%,-6.21%,10.64%,36.43%,83.02%,11.19%,2.00%,2.41%,2.52,1.16M,1.47,50.86,2.31%,"1,705,067"
669,FOXA,4.93%,-5.24%,12.53%,36.68%,80.14%,13.13%,2.19%,2.40%,2.46,3.86M,1.38,54.96,2.94%,"5,313,759"
670,FOXF,1.96%,-1.96%,-14.18%,-40.78%,-48.51%,-15.86%,3.39%,4.54%,1.89,550.25K,0.96,25.47,-1.20%,"528,136"
671,FR,-1.92%,-3.65%,9.49%,-1.82%,3.99%,7.92%,1.93%,1.97%,2.11,1.16M,1.15,54.10,-0.31%,"1,332,431"
672,FRO,1.77%,-1.59%,20.61%,-27.69%,-31.36%,13.39%,3.45%,3.98%,1.00,3.42M,0.49,16.09,-1.23%,"1,663,880"
673,FRPT,1.34%,-19.85%,-39.02%,-39.36%,-24.57%,-41.78%,3.94%,5.89%,1.47,1.41M,0.66,86.23,-2.85%,"933,951"
674,FRSH,8.29%,-4.36%,6.82%,45.19%,-11.08%,1.73%,2.80%,3.74%,1.95,3.70M,0.69,16.45,3.13%,"2,557,088"
675,FRT,0.46%,-7.48%,-10.79%,-13.39%,-4.04%,-12.70%,2.25%,2.18%,1.61,738.61K,1.23,97.73,-0.54%,"909,497"
676,FSK,0.33%,-9.20%,0.47%,8.41%,15.05%,-1.84%,1.90%,2.51%,3.00,1.67M,1.48,21.26,1.33%,"2,487,037"
677,FSLR,3.24%,-14.03%,-25.26%,-45.27%,-13.90%,-25.41%,3.67%,5.38%,1.42,2.64M,1.43,131.46,2.05%,"3,762,008"
678,FSLY,-0.56%,1.88%,-29.46%,-2.63%,-45.30%,-25.42%,4.49%,5.23%,3.17,3.19M,0.67,7.04,-2.49%,"2,152,998"
679,FSM,2.69%,37.00%,41.44%,24.44%,78.13%,42.42%,4.26%,5.59%,2.60,14.29M,0.85,6.11,2.86%,"12,147,756"
680,FSS,2.01%,-12.88%,-13.82%,-13.63%,-3.95%,-14.40%,2.58%,3.61%,2.00,508.94K,1.01,79.09,1.22%,"512,236"
681,FTAI,14.21%,-10.12%,-10.83%,-10.32%,79.96%,-18.81%,5.14%,6.83%,1.38,3.17M,0.62,116.94,1.77%,"1,970,730"
682,FTDR,2.51%,-33.71%,-31.42%,-21.73%,20.03%,-30.49%,3.48%,5.32%,2.29,765.58K,0.92,38.00,-2.96%,"704,138"
683,FTI,8.11%,6.22%,6.15%,11.65%,20.64%,5.01%,2.52%,3.77%,1.62,4.26M,0.85,30.39,1.84%,"3,626,348"
684,FTNT,5.35%,-6.07%,7.63%,32.96%,48.88%,8.05%,2.37%,3.24%,2.44,4.52M,0.76,102.09,2.30%,"3,422,324"
685,FTRE,-9.34%,-42.46%,-52.76%,-63.43%,-78.23%,-53.14%,6.52%,7.54%,2.92,1.69M,1.02,8.74,-7.02%,"1,726,274"
686,FTS,-1.75%,0.95%,7.87%,-0.63%,12.09%,6.81%,1.16%,1.47%,3.35,590.04K,0.86,44.40,-1.20%,"507,548"
687,FTV,2.14%,-5.16%,3.73%,-0.48%,-11.87%,1.29%,1.61%,1.94%,2.00,2.54M,0.74,75.97,0.08%,"1,889,410"
688,FUBO,7.12%,-17.46%,150.76%,123.65%,108.18%,162.70%,4.34%,8.15%,2.50,44.84M,0.19,3.31,1.22%,"8,734,367"
689,FULT,0.22%,-5.43%,-5.67%,-1.03%,16.93%,-5.08%,1.87%,2.63%,2.43,1.30M,0.90,18.30,-0.54%,"1,176,419"
690,FUN,4.20%,-18.87%,-19.27%,-9.65%,-10.53%,-22.27%,3.18%,5.49%,1.57,1.38M,0.67,37.46,-3.50%,"926,848"
691,FUTU,-5.66%,-2.08%,29.11%,68.68%,99.60%,35.00%,3.34%,5.82%,1.33,2.70M,0.51,107.99,0.21%,"1,375,279"
692,FWONK,2.57%,-7.44%,-5.15%,15.50%,33.20%,-3.11%,2.17%,3.45%,1.43,1.30M,0.67,89.78,0.90%,"869,457"
693,FWRD,1.95%,-23.96%,-32.26%,-41.82%,-27.27%,-35.16%,7.19%,7.46%,2.43,628.97K,0.86,20.91,-3.64%,"538,319"
694,FWRG,3.78%,-16.35%,-5.26%,11.98%,-29.34%,-7.09%,3.50%,5.69%,1.45,608.98K,0.97,17.29,-0.97%,"592,942"
695,FYBR,-0.06%,-0.03%,2.88%,0.28%,49.02%,3.03%,0.52%,0.49%,3.17,2.88M,0.67,35.75,-0.03%,"1,914,543"
696,G,0.20%,-3.66%,19.57%,30.77%,54.82%,17.76%,1.98%,2.21%,2.25,1.45M,0.98,50.58,1.30%,"1,420,107"
697,GAP,11.59%,-5.19%,-9.72%,6.10%,-24.30%,-8.76%,4.94%,5.64%,1.95,6.95M,1.45,21.56,-0.51%,"10,043,275"
698,GBCI,0.62%,-4.44%,-8.70%,-2.16%,16.18%,-9.92%,2.10%,2.44%,2.17,653.07K,0.98,45.24,-0.98%,"642,587"
699,GBDC,2.07%,-2.85%,2.89%,3.49%,-1.94%,1.06%,1.00%,1.42%,-,1.45M,1.05,15.32,0.92%,"1,524,388"
700,GBTG,1.60%,-11.11%,-18.45%,1.60%,32.17%,-18.10%,2.28%,3.43%,1.57,656.87K,0.93,7.60,-1.17%,"611,408"
701,GCI,2.98%,-23.21%,-36.66%,-40.42%,37.61%,-38.54%,4.84%,5.49%,2.50,1.21M,0.82,3.11,-1.27%,"996,466"
702,GCT,10.41%,-11.66%,-10.21%,-13.06%,-47.78%,-14.09%,4.10%,6.15%,1.67,1.09M,0.54,15.91,1.40%,"587,361"
703,GD,0.01%,8.64%,2.79%,-12.82%,-4.91%,1.54%,1.36%,2.17%,2.19,1.70M,0.54,267.54,0.62%,"911,913"
704,GDDY,3.33%,5.81%,-9.24%,14.72%,53.03%,-6.68%,2.01%,2.60%,2.23,1.44M,1.24,184.19,0.38%,"1,787,331"
705,GDHG,240.18%,305.32%,101.59%,26.58%,-83.92%,64.94%,53.75%,22.27%,-,560.59K,58.84,3.81,94.39%,"32,985,797"
706,GDOT,11.92%,-2.04%,-23.50%,-33.03%,-11.00%,-23.21%,5.20%,7.21%,3.00,902.26K,1.03,8.17,3.68%,"928,838"
707,GDRX,1.56%,-5.99%,1.34%,-34.15%,-32.59%,-2.15%,5.51%,6.15%,2.00,1.46M,0.74,4.55,-1.94%,"1,087,719"
708,GDS,-24.00%,-31.68%,40.39%,38.31%,223.06%,13.80%,6.91%,8.15%,1.36,3.48M,1.07,27.04,-4.82%,"3,713,846"
709,GE,5.65%,6.75%,28.72%,13.18%,50.58%,27.18%,1.95%,2.64%,1.52,5.10M,0.85,212.13,0.90%,"4,314,040"
710,GEHC,0.39%,-8.95%,6.50%,-8.66%,-9.58%,5.47%,1.57%,2.59%,1.60,3.01M,1.24,82.46,0.93%,"3,729,458"
711,GEL,7.01%,32.59%,61.59%,24.26%,41.98%,58.56%,3.48%,4.10%,1.33,737.50K,1.69,16.03,2.10%,"1,243,107"
712,GEN,-0.50%,1.13%,0.77%,4.46%,24.93%,1.02%,1.70%,2.50%,2.25,3.66M,0.90,27.66,0.14%,"3,283,635"
713,GENI,18.50%,26.92%,27.06%,40.97%,91.70%,28.09%,4.89%,5.93%,1.14,3.06M,1.20,11.08,0.36%,"3,674,295"
714,GEO,9.84%,13.22%,3.68%,134.68%,96.95%,3.75%,4.26%,6.40%,1.00,2.91M,0.51,29.03,-0.31%,"1,492,077"
715,GES,-4.10%,-1.60%,-17.21%,-39.37%,-59.36%,-16.86%,4.37%,6.24%,2.25,1.49M,1.57,11.69,-0.51%,"2,337,201"
716,GEV,5.41%,6.42%,1.02%,36.97%,-,2.21%,4.16%,6.07%,1.59,3.99M,0.66,336.20,-2.15%,"2,630,502"
717,GFI,-3.10%,7.05%,52.06%,36.30%,35.86%,56.44%,2.35%,2.99%,2.09,3.06M,1.03,20.65,0.39%,"3,148,072"
718,GFL,3.98%,5.70%,7.85%,23.81%,38.64%,9.16%,2.36%,3.47%,1.58,1.81M,0.49,48.62,1.00%,"886,918"
719,GFS,0.85%,-6.05%,-5.54%,-1.01%,-25.67%,-9.09%,3.20%,4.54%,2.15,2.21M,0.86,39.01,-1.79%,"1,907,731"
720,GGAL,7.55%,1.39%,-3.83%,26.42%,144.75%,-5.41%,4.56%,5.61%,1.00,1.04M,0.59,58.95,2.10%,"611,458"
721,GGB,-0.66%,6.74%,-3.22%,-7.67%,-17.91%,4.51%,1.89%,2.88%,1.46,9.84M,0.55,3.01,1.01%,"5,394,201"
722,GGG,0.77%,-2.36%,-0.59%,-0.40%,-10.98%,-0.05%,1.81%,2.09%,2.46,806.69K,0.79,84.25,0.47%,"640,750"
723,GH,5.95%,9.47%,49.25%,85.17%,159.12%,52.08%,5.73%,7.08%,1.48,2.41M,0.54,46.46,-0.60%,"1,304,364"
724,GILD,-2.12%,-2.83%,18.44%,28.53%,47.61%,16.80%,2.18%,2.36%,1.84,8.38M,1.01,107.89,1.08%,"8,443,958"
725,GIS,-4.38%,-5.79%,-9.72%,-22.44%,-15.95%,-9.38%,2.44%,3.02%,2.71,5.75M,0.87,57.79,-0.65%,"4,987,317"
726,GKOS,6.34%,-13.95%,-25.62%,-16.33%,22.15%,-28.70%,3.27%,5.19%,1.38,837.32K,0.63,106.91,-0.65%,"526,178"
727,GL,2.31%,5.85%,22.65%,22.25%,12.14%,16.48%,2.05%,2.47%,1.86,633.40K,1.17,129.90,0.08%,"738,984"
728,GLBE,5.34%,-13.24%,-28.51%,0.55%,1.76%,-29.84%,4.60%,4.98%,1.20,1.68M,0.87,38.26,-2.30%,"1,461,949"
729,GLNG,15.15%,2.00%,-2.77%,18.29%,65.03%,-4.66%,4.39%,5.00%,1.20,1.49M,1.06,40.35,-0.79%,"1,579,370"
730,GLOB,-4.21%,-15.60%,-41.81%,-31.29%,-35.55%,-39.40%,4.05%,4.25%,1.67,774.29K,1.41,129.93,0.22%,"1,088,908"
731,GLPI,0.30%,3.83%,9.17%,-0.31%,11.12%,5.32%,1.45%,1.84%,1.77,1.16M,1.08,50.72,-0.78%,"1,247,906"
732,GLUE,-14.99%,-2.91%,-12.90%,-12.50%,-25.30%,-18.30%,12.92%,10.06%,1.25,744.80K,0.92,5.67,-2.74%,"681,564"
733,GLW,3.64%,-3.53%,4.10%,10.09%,47.87%,3.09%,2.61%,3.10%,1.76,5.80M,0.69,48.99,-1.80%,"4,027,513"
734,GM,8.05%,12.93%,4.47%,7.59%,21.12%,-1.28%,2.71%,3.87%,2.03,12.56M,1.18,52.59,2.20%,"14,832,308"
735,GMAB,-5.64%,-15.29%,-5.13%,-25.34%,-35.52%,-8.67%,1.97%,2.43%,1.81,1.48M,0.82,19.06,-1.19%,"1,209,212"
736,GME,9.01%,1.60%,-12.41%,16.25%,85.94%,-18.95%,3.29%,4.11%,4.50,6.05M,1.38,25.40,-0.82%,"8,356,139"
737,GMED,7.04%,-4.24%,-6.48%,8.48%,47.00%,-7.35%,2.29%,2.84%,1.59,1.29M,1.17,76.63,0.75%,"1,511,866"
738,GNL,-0.87%,9.50%,13.25%,-8.30%,1.92%,8.90%,2.40%,3.32%,2.43,1.57M,0.78,7.95,-0.75%,"1,220,482"
739,GNRC,3.25%,-1.63%,-12.78%,-3.94%,13.54%,-12.18%,2.59%,3.22%,2.28,838.03K,1.01,136.17,-1.09%,"848,467"
740,GNTX,2.25%,0.06%,-15.83%,-17.58%,-32.66%,-14.65%,2.09%,2.38%,2.17,2.04M,0.87,24.52,0.37%,"1,780,537"
741,GNW,4.85%,8.52%,2.44%,3.63%,11.58%,2.00%,3.01%,2.66%,3.00,4.70M,0.62,7.13,-0.83%,"2,931,212"
742,GO,-4.83%,-22.72%,-26.45%,-23.54%,-57.14%,-21.78%,3.97%,6.32%,3.12,2.47M,0.61,12.21,-4.76%,"1,515,955"
743,GOGL,4.31%,-14.09%,-7.31%,-34.40%,-37.97%,-10.83%,3.71%,4.36%,2.11,3.12M,1.31,7.99,1.27%,"4,106,615"
744,GOGO,24.39%,6.82%,11.08%,25.11%,1.53%,6.55%,9.03%,8.41%,2.00,1.35M,1.47,8.62,4.87%,"1,987,234"
745,GOLD,0.10%,5.91%,27.05%,-5.05%,22.39%,24.84%,1.62%,2.52%,1.95,22.67M,0.84,19.35,2.44%,"19,021,490"
746,GOOG,6.22%,-4.64%,-8.91%,4.95%,16.17%,-9.27%,2.16%,2.81%,1.54,19.00M,0.73,172.79,1.68%,"13,801,591"
747,GOOGL,6.16%,-4.85%,-9.52%,4.26%,15.56%,-9.90%,2.17%,2.82%,1.53,29.56M,0.82,170.56,1.72%,"24,110,231"
748,GOOS,1.43%,-26.76%,-13.52%,-19.03%,-30.87%,-15.15%,2.64%,3.77%,3.38,954.50K,0.69,8.51,-1.28%,"657,974"
749,GOTU,-19.64%,28.57%,36.36%,12.90%,-56.31%,43.84%,5.80%,9.77%,1.82,2.79M,0.98,3.15,-2.48%,"2,741,143"
750,GPC,-4.90%,-3.51%,2.85%,-13.96%,-25.09%,0.97%,2.35%,2.40%,2.50,1.55M,1.18,117.89,-2.30%,"1,830,704"
751,GPCR,-3.65%,-3.28%,-32.13%,-51.48%,-53.65%,-25.00%,7.85%,8.85%,1.00,798.56K,0.92,20.34,-3.37%,"734,016"
752,GPK,-3.73%,-5.99%,-7.77%,-16.07%,-9.85%,-6.96%,2.90%,2.73%,1.83,2.48M,1.14,25.27,-0.24%,"2,813,009"
753,GPN,3.18%,-4.75%,-10.55%,-10.64%,-26.51%,-11.73%,1.80%,2.60%,1.89,1.99M,1.06,98.91,-0.10%,"2,107,877"
754,GPRE,-3.07%,-21.22%,-45.23%,-62.00%,-76.62%,-46.73%,6.29%,8.12%,2.00,2.06M,0.80,5.05,-0.20%,"1,645,415"
755,GPRK,3.00%,-6.69%,-11.41%,8.86%,-13.46%,-11.22%,3.46%,4.81%,1.40,799.82K,1.25,8.23,6.19%,"1,001,400"
756,GRAB,-1.30%,-5.81%,-7.72%,24.73%,39.69%,-3.81%,3.80%,4.73%,1.42,34.94M,0.52,4.54,-1.73%,"18,256,760"
757,GRAL,10.72%,-31.13%,82.03%,123.66%,-,74.79%,9.11%,12.89%,3.00,1.45M,0.47,31.20,-2.89%,"684,927"
758,GRFS,-6.79%,1.62%,-2.20%,-15.64%,11.36%,1.48%,3.04%,4.78%,2.67,979.42K,2.14,7.55,-2.58%,"2,093,053"
759,GRMN,5.78%,-1.90%,6.40%,27.82%,47.54%,5.97%,2.22%,2.78%,3.40,942.41K,1.15,218.57,1.91%,"1,079,282"
760,GRND,8.80%,-4.52%,7.83%,51.92%,78.31%,1.85%,3.16%,5.33%,1.25,1.58M,1.31,18.17,0.28%,"2,078,251"
761,GRPN,14.50%,52.89%,76.40%,68.11%,21.44%,50.12%,5.75%,7.32%,2.00,1.29M,1.25,18.24,1.39%,"1,612,368"
762,GRRR,-0.59%,8.78%,110.21%,572.61%,247.66%,48.23%,12.74%,22.04%,1.00,4.24M,0.44,26.77,-1.65%,"1,848,768"
763,GS,6.19%,-6.42%,5.77%,17.56%,41.63%,2.33%,2.48%,3.25%,2.08,2.68M,0.64,585.94,1.01%,"1,720,855"
764,GSBD,-0.16%,-6.23%,-3.36%,-13.94%,-18.80%,2.07%,1.28%,1.88%,3.50,942.76K,0.85,12.35,0.65%,"798,041"
765,GSK,-4.48%,4.05%,15.41%,-5.44%,-8.95%,14.07%,1.33%,1.56%,2.79,4.83M,1.21,38.58,0.03%,"5,835,427"
766,GSM,-6.39%,6.13%,0.79%,-9.29%,-18.85%,0.26%,3.54%,4.21%,2.00,929.03K,1.27,3.81,0.26%,"1,178,705"
767,GT,4.59%,-4.60%,8.73%,13.21%,-29.67%,3.78%,3.51%,4.45%,2.20,5.46M,0.69,9.34,-1.27%,"3,756,566"
768,GTES,3.94%,-7.98%,-0.79%,13.26%,13.45%,-2.43%,2.54%,3.94%,1.73,2.64M,0.77,20.07,0.15%,"2,031,212"
769,GTLB,6.49%,-14.69%,-4.55%,2.07%,-11.26%,-5.71%,3.54%,5.73%,1.40,2.82M,0.63,53.13,1.94%,"1,788,732"
770,GTN,-2.43%,18.18%,59.80%,-4.37%,-19.43%,52.70%,5.50%,6.88%,2.33,1.58M,0.81,4.81,-0.21%,"1,279,296"
771,GTX,-1.56%,-8.52%,-3.19%,8.77%,-10.83%,-2.44%,2.39%,2.82%,1.50,1.08M,0.88,8.81,0.46%,"952,674"
772,GV,-49.36%,135.56%,106.49%,9.28%,23.76%,30.33%,19.28%,29.37%,-,7.96M,0.08,3.18,-29.49%,"652,824"
773,GVA,8.56%,-2.77%,-11.82%,-1.15%,43.46%,-9.52%,2.90%,3.18%,2.33,654.98K,1.12,79.36,2.12%,"734,232"
774,GWRE,3.62%,-1.73%,15.23%,13.60%,74.70%,17.61%,2.65%,3.87%,1.88,1.27M,0.52,198.27,0.42%,"659,114"
775,GXO,-1.10%,2.62%,-5.80%,-21.80%,-20.72%,-7.40%,2.45%,3.69%,1.67,1.63M,0.97,40.28,-0.59%,"1,580,738"
776,H,2.86%,-8.91%,-18.97%,-18.84%,-21.16%,-19.92%,3.09%,3.38%,2.48,797.52K,0.80,125.71,1.63%,"637,904"
777,HAE,-2.06%,-3.90%,-17.62%,-15.34%,-21.10%,-18.87%,2.55%,3.26%,1.45,933.66K,0.57,63.35,-1.71%,"529,137"
778,HAFN,-0.68%,-11.65%,-13.73%,-40.38%,-37.52%,-21.01%,2.53%,3.32%,2.25,3.10M,0.45,4.40,-0.90%,"1,407,907"
779,HAIN,-4.34%,-9.42%,-42.66%,-51.55%,-54.76%,-39.02%,6.76%,8.37%,2.43,2.35M,0.95,3.75,0.00%,"2,233,833"
780,HAL,2.76%,-3.93%,-0.31%,-12.83%,-33.20%,-5.52%,2.22%,3.05%,1.71,11.65M,0.77,25.69,0.35%,"9,031,227"
781,HALO,3.68%,10.84%,37.02%,9.45%,61.21%,35.62%,3.00%,2.93%,2.00,1.37M,1.04,64.84,1.28%,"1,421,739"
782,HAS,1.80%,-8.96%,8.02%,-14.28%,8.88%,9.18%,2.42%,2.73%,1.56,1.68M,0.89,61.04,-0.91%,"1,486,407"
783,HASI,0.98%,4.90%,12.69%,-14.17%,10.97%,10.85%,1.99%,3.08%,1.19,1.11M,0.56,29.74,1.78%,"619,612"
784,HAYW,1.27%,0.77%,-6.13%,-2.37%,-5.51%,-5.82%,2.27%,3.03%,2.50,1.70M,0.79,14.40,0.98%,"1,332,725"
785,HBAN,3.79%,-4.37%,-3.71%,3.10%,12.56%,-5.84%,2.08%,2.70%,1.86,22.22M,0.81,15.32,-0.20%,"17,939,648"
786,HBI,0.00%,-3.27%,-27.04%,-15.33%,11.93%,-27.40%,3.53%,3.86%,3.00,6.97M,0.68,5.91,-2.15%,"4,717,982"
787,HBM,2.92%,16.85%,6.95%,8.18%,22.79%,4.44%,3.60%,4.78%,1.07,6.73M,0.96,8.46,2.05%,"6,445,092"
788,HCA,1.91%,5.29%,13.09%,-16.85%,2.31%,12.10%,2.21%,3.19%,1.86,1.64M,0.80,336.46,0.78%,"1,317,947"
789,HCC,-1.35%,-1.89%,-12.53%,-11.31%,-13.49%,-9.92%,3.10%,4.41%,2.00,865.27K,1.04,48.86,1.41%,"896,287"
790,HD,3.27%,-5.60%,-6.24%,-7.41%,-8.66%,-7.20%,2.12%,2.46%,1.90,3.46M,0.81,360.99,-0.76%,"2,798,978"
791,HDB,5.59%,10.44%,2.44%,0.24%,18.49%,3.18%,1.30%,1.38%,1.36,2.56M,1.08,65.89,0.14%,"2,773,555"
792,HE,-1.63%,-1.55%,11.65%,-1.28%,-5.74%,11.31%,3.16%,4.04%,2.60,3.13M,0.75,10.83,-2.52%,"2,355,909"
